Time [ns],V(U1B5_M_DQ_0__B2) [V]
30.472,-0.041802492
30.47275574,-0.042168044
30.47351149,-0.042527591
30.47497772,-0.043203524
30.47644395,-0.043858245
30.47937642,-0.045117747
30.48409767,-0.047003457
30.48985892,-0.049095074
30.49562016,-0.051015589
30.50138141,-0.052837935
30.50660131,-0.054462298
30.5118212,-0.056102367
30.51223166,-0.056385487
30.51264213,-0.056635311
30.51292395,-0.056780768
30.51314491,-0.056882226
30.51336587,-0.056975668
30.5134521,-0.057010326
30.51348632,-0.057023818
30.51350175,-0.057029853
30.51350747,-0.057032085
30.51350982,-0.057032998
30.51351097,-0.057033446
30.51351232,-0.057033551
30.5135133,-0.057033463
30.51351427,-0.057033327
30.51351525,-0.057033174
30.51351673,-0.057032924
30.51351951,-0.057032416
30.51352291,-0.057031733
30.51352631,-0.057031001
30.51352971,-0.057030241
30.51353311,-0.057029471
30.51353774,-0.057028438
30.51354372,-0.057027176
30.51354971,-0.057026042
30.5135557,-0.057025064
30.51356168,-0.057024253
30.51356916,-0.057023475
30.51357663,-0.057022936
30.5135841,-0.057022604
30.51359394,-0.057022418
30.51360609,-0.057022457
30.51362143,-0.05702272
30.51363678,-0.05702301
30.51365533,-0.05702316
30.51367388,-0.057022918
30.51369244,-0.057022181
30.51371099,-0.057020898
30.51373465,-0.057018451
30.51376511,-0.057013982
30.51380518,-0.057005984
30.5138576,-0.056992319
30.51392334,-0.056971109
30.51401949,-0.056934589
30.51411564,-0.056893774
30.51418705,-0.056861174
30.51425846,-0.056826409
30.51437625,-0.056763522
30.51449405,-0.056693982
30.51461185,-0.056619399
30.51478077,-0.056506915
30.51491411,-0.056414503
30.51504745,-0.056318676
30.5152524,-0.056164796
30.51545734,-0.056004826
30.51584268,-0.055693195
30.51622801,-0.055370135
30.5167419,-0.054926267
30.5173861,-0.054357517
30.51822838,-0.053605063
30.5195069,-0.052469112
30.52078541,-0.051366594
30.522,-0.050367637
30.52275574,-0.049786144
30.52351149,-0.049228386
30.52435498,-0.048634755
30.52519847,-0.048068748
30.52688546,-0.04700114
30.52915938,-0.045694383
30.53143329,-0.044518597
30.53370721,-0.043443609
30.53598113,-0.042442162
30.53825504,-0.041494628
30.54052896,-0.040588485
30.54280288,-0.039715713
30.54558878,-0.038682344
30.54837468,-0.037676855
30.55116058,-0.036685796
30.55466401,-0.035440801
30.55816744,-0.034184167
30.56167086,-0.032915375
30.56517429,-0.031647207
30.56867772,-0.030399543
30.57335559,-0.028794325
30.57803346,-0.027265165
30.58271133,-0.025786765
30.5873892,-0.02431432
30.5931629,-0.022444953
30.5989366,-0.020491526
30.6047103,-0.018470401
30.610484,-0.016419879
30.6162577,-0.014372527
30.6220314,-0.012341566
30.6278051,-0.010326044
30.6335788,-0.008328536
30.6393525,-0.006367302
30.6451262,-0.004454465
30.6508999,-0.002561589
30.6566736,-0.000602765
30.6624473,0.001558853
30.668221,0.004097889
30.6739947,0.007216429
30.6797684,0.011141575
30.6855421,0.016129084
30.69082258,0.021867111
30.69610306,0.028998795
30.70138354,0.037797832
30.7064,0.04789628
30.70724349,0.04979376
30.70808699,0.051742922
30.70977397,0.055768328
30.71314795,0.064389078
30.71862015,0.080032058
30.72409236,0.097641651
30.72956456,0.117033081
30.73503677,0.137993122
30.74050897,0.160322846
30.74598118,0.183831899
30.74676506,0.187074155
30.74732958,0.1894606
30.74789409,0.191902032
30.74845861,0.19438608
30.74902312,0.196899617
30.74958763,0.199434449
30.7503537,0.202900511
30.75148727,0.208073327
30.7531526,0.215743873
30.75481793,0.223472239
30.7564,0.230847508
30.75768662,0.236863392
30.75897324,0.242885007
30.76154647,0.254936021
30.76503515,0.27126915
30.76852382,0.28757379
30.77290341,0.307971293
30.77728299,0.328263136
30.78166258,0.348435524
30.78604217,0.368480839
30.79042175,0.388397947
30.79480134,0.408172155
30.79918093,0.42776326
30.80356051,0.447118609
30.8079401,0.466184565
30.81231968,0.484919022
30.81669927,0.503288331
30.82107886,0.521276241
30.82545844,0.538875335
30.83089955,0.560195947
30.83634067,0.580908763
30.84178178,0.601009868
30.84722289,0.620502731
30.852664,0.639398559
30.85810511,0.657715485
30.86354622,0.675467329
30.86898733,0.69265942
30.87442844,0.709280144
30.87986955,0.725297499
30.88531066,0.74067094
30.89075177,0.755356465
30.89619288,0.769306739
30.90163399,0.78247083
30.9070751,0.794797276
30.91251621,0.806237292
30.91795732,0.816738541
30.92339843,0.826255924
30.92780389,0.833220902
30.93220935,0.839506823
30.93661481,0.845112962
30.9408,0.849817156
30.94156737,0.850604294
30.94233474,0.851371374
30.94362136,0.852601351
30.94490798,0.853775957
30.94748121,0.855989642
30.95190895,0.859332334
30.95797479,0.862930807
30.96404062,0.865451767
30.97010646,0.866982964
30.97534533,0.867596355
30.9805842,0.867650092
30.98171569,0.867744441
30.98233503,0.867309808
30.98260827,0.867023249
30.98281496,0.866776971
30.98302164,0.866512635
30.98322833,0.866236016
30.98343502,0.865950465
30.98370684,0.865564496
30.98405221,0.865061585
30.98453285,0.864345566
30.9850135,0.863616089
30.98576232,0.862461589
30.98688737,0.860703579
30.98821369,0.858618926
30.98954,0.856542527
30.9908,0.854592239
30.99156737,0.853425736
30.99233474,0.852273238
30.99362136,0.850380877
30.99490798,0.848527645
30.99748121,0.844913004
31.00065082,0.840624736
31.00382043,0.836493003
31.00699004,0.832483061
31.01015965,0.828564731
31.01332926,0.824718771
31.01649887,0.820936014
31.01966848,0.817215218
31.02363126,0.812657594
31.02759404,0.80822043
31.03155682,0.803927943
31.03551961,0.799808155
31.04054969,0.794867362
31.04668972,0.789310791
31.05282975,0.784274504
31.05896978,0.779724954
31.06510981,0.775620513
31.07124984,0.771932541
31.07738987,0.768639322
31.0835299,0.765710955
31.08966993,0.763087318
31.09580996,0.760669621
31.10194999,0.75832694
31.10809002,0.755916353
31.11423005,0.753274889
31.12037008,0.750205766
31.12651011,0.746470941
31.13265014,0.741779937
31.13879017,0.735800796
31.1449302,0.728176494
31.15107023,0.718533207
31.15721026,0.706481964
31.16335029,0.691631424
31.16949032,0.673610637
31.1752,0.653799414
31.17648662,0.648842748
31.17777324,0.643735502
31.18034647,0.63315123
31.18480885,0.613531423
31.19082198,0.584643172
31.19683511,0.553347131
31.20284825,0.520216041
31.20850692,0.487895745
31.21416559,0.454963048
31.21512019,0.44937062
31.21572484,0.445926421
31.21610727,0.443746117
31.21648971,0.44154726
31.21687215,0.439331488
31.21725459,0.437104137
31.21763703,0.434869191
31.21819074,0.431625394
31.21899493,0.426905556
31.22007372,0.420568481
31.22180661,0.410400585
31.22354681,0.400230653
31.2252,0.390627469
31.22648662,0.383224716
31.22777324,0.375873271
31.23034647,0.361302451
31.2342085,0.339831501
31.23807053,0.318903892
31.24193256,0.298557287
31.24579459,0.27881107
31.24965662,0.259666988
31.25447934,0.236589694
31.26031447,0.209854341
31.26614959,0.184394175
31.27198472,0.160224698
31.27781984,0.137383185
31.28365497,0.115894333
31.28949009,0.095760532
31.29532522,0.076958551
31.30116034,0.059457161
31.30699547,0.043224977
31.31283059,0.028230643
31.31866572,0.014437193
31.32450084,0.001790428
31.33033597,-0.009781119
31.33617109,-0.020358781
31.34200622,-0.03002246
31.34784134,-0.038842337
31.35367647,-0.04687837
31.35951159,-0.054176752
31.36534672,-0.060773098
31.37118184,-0.06669672
31.37701697,-0.07196834
31.38285209,-0.076605959
31.38868722,-0.080625711
31.39398159,-0.083754058
31.39927597,-0.086406426
31.40457034,-0.088606036
31.4096,-0.090303045
31.410379,-0.090528676
31.41115799,-0.090746074
31.41244461,-0.091083266
31.41373123,-0.091398888
31.41630447,-0.091978527
31.4207642,-0.092811494
31.42665173,-0.093597905
31.43253926,-0.094083896
31.43842679,-0.094339172
31.4397134,-0.094365127
31.44100002,-0.094384386
31.44357326,-0.094407922
31.44763066,-0.094404731
31.44880955,-0.094394741
31.44934838,-0.094388855
31.44959606,-0.094385876
31.4497255,-0.094432482
31.44978209,-0.094459952
31.44982615,-0.094482139
31.44987021,-0.094503637
31.44991428,-0.094523607
31.44995834,-0.09454171
31.4500024,-0.094557977
31.45004647,-0.094572651
31.45010798,-0.09459112
31.45022764,-0.094623006
31.45031528,-0.09464425
31.45040292,-0.094663817
31.45049055,-0.094681212
31.4506222,-0.094702631
31.45075385,-0.094719239
31.4508855,-0.094732785
31.45101715,-0.094744405
31.4511488,-0.094754146
31.45118474,-0.094722393
31.45119306,-0.094713134
31.45120138,-0.094703629
31.4512097,-0.094694109
31.45121985,-0.094682648
31.45123,-0.094671429
31.45124015,-0.094660456
31.4512503,-0.094649694
31.45126045,-0.094639093
31.45127457,-0.094624515
31.45129794,-0.09460054
31.45132131,-0.094576514
31.45134468,-0.094552325
31.45136804,-0.094527977
31.45139141,-0.094503533
31.45142012,-0.094473477
31.45146109,-0.094430728
31.45151558,-0.09437421
31.45157007,-0.094317861
31.45162455,-0.094261246
31.4517252,-0.09415462
31.45180548,-0.094067216
31.45188576,-0.093978167
31.45196604,-0.093888365
31.45210157,-0.093736893
31.4522012,-0.093625863
31.45230082,-0.093514441
31.45250007,-0.093288719
31.45264214,-0.093125909
31.4527842,-0.092962694
31.45296069,-0.092759918
31.45313718,-0.092556558
31.4534117,-0.092238449
31.45368623,-0.091919263
31.45413778,-0.091393811
31.45458934,-0.090868204
31.45529256,-0.090051771
31.45638305,-0.088798093
31.45803277,-0.0869455
31.4596,-0.085246317
31.460379,-0.084433327
31.46115799,-0.083635316
31.46244461,-0.08235309
31.46373123,-0.081101079
31.46630447,-0.078657162
31.46961889,-0.075593785
31.47293331,-0.072579634
31.47624774,-0.069581179
31.47956216,-0.066587918
31.48287658,-0.063606591
31.48717068,-0.059780496
31.49146477,-0.056004627
31.49575887,-0.052270297
31.50117536,-0.047586019
31.50659186,-0.042898397
31.51200836,-0.038197769
31.51742485,-0.033495686
31.52284135,-0.028808344
31.52825784,-0.024143157
31.53367434,-0.019497185
31.53909084,-0.014861132
31.54450733,-0.010229501
31.54992383,-0.005610824
31.55534033,-0.001030615
31.56075682,0.003475493
31.56617332,0.007868927
31.57158982,0.01211083
31.57700631,0.01616624
31.58242281,0.020024117
31.58783931,0.023710519
31.5932558,0.027290086
31.5986723,0.030863069
31.60408879,0.03456447
31.60950529,0.038563995
31.61492179,0.043068026
31.62033828,0.048318777
31.62575478,0.054593823
31.63037382,0.060983361
31.63499287,0.068554943
31.63961191,0.077507611
31.644,0.087425
31.64528662,0.090666387
31.64657324,0.094034772
31.64914647,0.10108651
31.65385539,0.115213515
31.65514201,0.119422909
31.65642863,0.123755275
31.65900186,0.132717109
31.66348552,0.149343852
31.66913242,0.172049525
31.67477931,0.196507223
31.67964531,0.218778603
31.68227839,0.231226648
31.6832749,0.236002659
31.68374171,0.238251242
31.68396052,0.239307601
31.68408061,0.239841681
31.68413327,0.240068832
31.68417432,0.240244972
31.68421537,0.240421536
31.68425643,0.240599322
31.68430693,0.240820255
31.68435744,0.241043633
31.68440795,0.241269126
31.6844698,0.241547435
31.68458686,0.242077974
31.68467327,0.242471663
31.68475968,0.242867051
31.68484608,0.24326467
31.68497546,0.243864893
31.68510484,0.244470203
31.68523422,0.245078911
31.68539121,0.245820583
31.68554819,0.246565626
31.68578816,0.247711639
31.68602812,0.248864995
31.68634175,0.250380559
31.68665539,0.251904217
31.68722243,0.254677299
31.68778947,0.257469801
31.68872747,0.262122698
31.69006229,0.268797064
31.692077,0.278940639
31.694,0.288654265
31.69528662,0.295150962
31.69657324,0.301637428
31.69914647,0.31457436
31.70244447,0.331058454
31.70574248,0.347411886
31.70904048,0.36361994
31.71233848,0.379673969
31.71563648,0.395567164
31.71893449,0.411298109
31.72297354,0.43035286
31.7270126,0.449184847
31.73105166,0.467795266
31.73612488,0.490836877
31.74119809,0.513466023
31.74627131,0.53564307
31.75134453,0.557342533
31.75641774,0.5785496
31.76149096,0.599247803
31.76656417,0.619414899
31.77163739,0.639018505
31.77776592,0.661898326
31.78389446,0.683853423
31.79002299,0.704858908
31.79615152,0.724904225
31.80228005,0.743987114
31.80840859,0.762093832
31.81453712,0.779191372
31.82066565,0.795232846
31.82679418,0.810179102
31.83292272,0.824007135
31.83905125,0.836697318
31.84517978,0.848230517
31.85130831,0.858589438
31.85743685,0.867752489
31.86274397,0.874714278
31.8680511,0.880774734
31.87335823,0.88595102
31.8784,0.890082086
31.87919062,0.890653048
31.87998125,0.891206403
31.88126787,0.89206014
31.88255448,0.892867723
31.88512772,0.894369848
31.88983454,0.896692414
31.89625566,0.898978741
31.90267678,0.900314107
31.9090979,0.900801194
31.91551901,0.900569696
31.91703321,0.900421979
31.91795962,0.900316112
31.91845906,0.900344897
31.91881657,0.900366257
31.91917408,0.90037079
31.91953159,0.900358736
31.9198891,0.900334391
31.91995856,0.900328463
31.91997839,0.900326705
31.91998196,0.90032217
31.91998469,0.900318256
31.91998741,0.900314154
31.91999013,0.900309959
31.91999362,0.900304506
31.91999795,0.900297631
31.92000228,0.900290671
31.92000662,0.900283645
31.92001095,0.900276566
31.92001528,0.900269447
31.92002066,0.900260574
31.92002603,0.90025167
31.92003298,0.900240145
31.92004185,0.900225396
31.92005378,0.90020558
31.92007087,0.900177313
31.92008795,0.900149243
31.92010504,0.900121444
31.92012612,0.900087648
31.92014721,0.900054613
31.92017298,0.900015594
31.92019876,0.899978394
31.92022999,0.899936113
31.92026122,0.899897077
31.92029245,0.89986122
31.92032368,0.899828246
31.92035491,0.89979768
31.92039442,0.899761528
31.9204617,0.899703243
31.92051066,0.899661535
31.92054857,0.899629025
31.92058648,0.899596248
31.92062438,0.899563449
31.92066229,0.899531073
31.92072219,0.899482041
31.92078208,0.899436862
31.92084197,0.899396071
31.92088883,0.899367018
31.92093568,0.899339924
31.92099612,0.899306739
31.92107795,0.899263042
31.92113977,0.899230262
31.92120159,0.899197783
31.92126341,0.899166179
31.92136938,0.899115786
31.92145069,0.899080896
31.92153201,0.89904879
31.92161332,0.899018445
31.92174244,0.898971935
31.92183934,0.898938081
31.92193624,0.898905707
31.92207116,0.898864067
31.92220608,0.898826167
31.922341,0.898790788
31.92253146,0.89874366
31.92272192,0.898700031
31.9230914,0.898626079
31.92346088,0.89856329
31.92403696,0.898482129
31.92461305,0.89841785
31.92547854,0.89834392
31.92646887,0.898279603
31.92745919,0.898224404
31.9284,0.898170447
31.92919062,0.898112559
31.92998125,0.898041578
31.9307817,0.897954249
31.93158216,0.897850064
31.93318307,0.897597402
31.93554478,0.897099266
31.93790649,0.896446418
31.9402682,0.895653045
31.94262991,0.894745867
31.94499162,0.893758908
31.94735333,0.89272914
31.94971504,0.891693309
31.95207675,0.890685415
31.95491546,0.889552388
31.95775417,0.888539811
31.96059288,0.887669948
31.96343159,0.886948999
31.9662703,0.886368479
31.96969683,0.885826335
31.97312336,0.885418394
31.97654989,0.885109152
31.97997642,0.884877461
31.98340294,0.884717358
31.98682947,0.884634275
31.990256,0.884636313
31.99483457,0.884768925
31.99941313,0.885011891
32.0039917,0.885291394
32.00857027,0.885517688
32.01314883,0.885608344
32.0177274,0.885507905
32.02230597,0.885197655
32.02688453,0.884689598
32.0314631,0.884011789
32.03756884,0.882894739
32.04367458,0.881581461
32.04978033,0.880115222
32.05588607,0.878555508
32.06199181,0.876972319
32.06809755,0.875415841
32.07420329,0.873883454
32.08030904,0.872294217
32.08641478,0.870491157
32.09252052,0.868292514
32.09765457,0.866022384
32.10278861,0.863292369
32.10792266,0.860070349
32.1128,0.856553465
32.11360046,0.855928522
32.11440091,0.855292181
32.11600182,0.85399042
32.11920365,0.851253994
32.12446674,0.846351384
32.12972983,0.840963409
32.13499293,0.835148381
32.14025602,0.828995559
32.14551911,0.82262762
32.14989402,0.817268933
32.1514184,0.815401106
32.15235275,0.814258551
32.15289703,0.813669367
32.15330979,0.813224936
32.15372255,0.812766312
32.15413531,0.812294454
32.15454807,0.811813884
32.15505918,0.811211608
32.1557641,0.81037396
32.1567484,0.80919799
32.15824185,0.807411274
32.16057936,0.804634835
32.1628,0.80204116
32.1641667,0.80048105
32.1655334,0.798941886
32.1682668,0.795912975
32.17225671,0.791603051
32.17711797,0.786490335
32.18197922,0.781480856
32.18684048,0.77653811
32.19170174,0.771637633
32.19656299,0.766759141
32.20142425,0.761886816
32.20628551,0.7570041
32.21114676,0.752097064
32.21600802,0.747157186
32.22086927,0.742189442
32.22573053,0.737214753
32.23059179,0.732269576
32.23545304,0.727409556
32.2403143,0.722699593
32.24517555,0.718201752
32.25003681,0.713968272
32.25489807,0.710036515
32.25975932,0.706427145
32.26462058,0.703146204
32.26948183,0.700190533
32.27434309,0.697550574
32.27920435,0.695214506
32.28509145,0.692760563
32.29097856,0.690669241
32.29686566,0.688881627
32.30275276,0.687335278
32.30863987,0.685970781
32.31452697,0.684743574
32.32041408,0.683627595
32.32630118,0.682607762
32.33159202,0.681765125
32.33688286,0.680987813
32.3421737,0.680271499
32.3472,0.679643952
32.34800225,0.679548985
32.3488045,0.679455284
32.34985563,0.679334609
32.35090676,0.679216182
32.35300903,0.678985054
32.35692922,0.678577527
32.36195478,0.678097954
32.36698035,0.677653605
32.3730645,0.67712724
32.37914866,0.676553175
32.38523281,0.67584832
32.39131697,0.674771027
32.39433391,0.674192537
32.3972,0.673603033
32.39800225,0.673424425
32.3988045,0.673238049
32.39985563,0.672980111
32.40090676,0.672707953
32.40300903,0.672127199
32.40699157,0.670876237
32.41264838,0.668766576
32.41830519,0.666322818
32.423962,0.663629383
32.42961881,0.660781322
32.43527561,0.657871511
32.44093242,0.654989972
32.44658923,0.652217997
32.45224604,0.649627065
32.45790285,0.647275873
32.46355966,0.64520926
32.46921647,0.643450312
32.47487327,0.641997103
32.48053008,0.6408316
32.48618689,0.639928274
32.4918437,0.63925792
32.49750051,0.638790661
32.50315732,0.638498497
32.50881413,0.638354844
32.51447093,0.638329465
32.52012774,0.63839355
32.52578455,0.638524866
